MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND
1,7,0,1800-1859,2,6,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,2000-2059,2,6,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,12,McCarran International,36.08,-115.152,Salt Lake City International,0,0,0,65,2.91
1,7,1,1600-1659,5,6,32,230,Frontier Airlines Inc.,13056,9496,581,1903352,1857122,0.000115726,7.13E-06,1,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,1,1300-1359,2,6,29,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,6,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,1,2000-2059,4,6,18,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,5,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,2200-2259,9,6,9,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,8,McCarran International,36.08,-115.152,Pittsburgh International,0,0,0,65,2.91
1,7,0,2000-2059,1,6,18,182,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,2,McCarran International,36.08,-115.152,Seattle International,0,0,0,65,2.91
1,7,0,2100-2159,2,6,12,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,5,McCarran International,36.08,-115.152,Detroit Metro Wayne County,0,0,0,65,2.91
1,7,0,2300-2359,7,6,17,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,5,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,1,2100-2159,10,7,12,145,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,14,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,1,1800-1859,1,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Hollywood-Burbank Midpoint,0,0,0,65,2.91
1,7,0,1900-1959,2,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,15,McCarran International,36.08,-115.152,Lubbock Regional,0,0,0,65,2.91
1,7,0,2000-2059,4,7,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,17,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1900-1959,2,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,1800-1859,2,7,24,129,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,11,McCarran International,36.08,-115.152,Reno/Tahoe International,0,0,0,65,2.91
1,7,1,2000-2059,1,7,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Albuquerque International Sunport,0,0,0,65,2.91
1,7,0,2100-2159,1,7,12,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,San Jose International,0,0,0,65,2.91
1,7,0,1900-1959,2,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,14,McCarran International,36.08,-115.152,Tucson International,0,0,0,65,2.91
1,7,0,2200-2259,2,7,9,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Austin - Bergstrom International,0,0,0,65,2.91
1,7,0,1900-1959,2,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,Long Beach Daugherty Field,0,0,0,65,2.91
1,7,0,2000-2059,2,7,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,21,McCarran International,36.08,-115.152,Sacramento International,0,0,0,65,2.91
1,7,0,1900-1959,2,7,24,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,16,McCarran International,36.08,-115.152,San Diego International Lindbergh Fl,0,0,0,65,2.91
1,7,1,2000-2059,2,8,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Los Angeles International,0,0,0,65,2.91
1,7,0,2300-2359,9,8,17,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.17E-06,0.000124651,6,McCarran International,36.08,-115.152,Metropolitan Oakland International,0,0,0,65,2.91
1,7,0,2000-2059,2,8,18,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,13,McCarran International,36.08,-115.152,Hollywood-Burbank Midpoint,0,0,0,65,2.91
1,7,0,2100-2159,2,9,12,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.18E-05,9.89E-05,18,McCarran International,36.08,-115.152,Ontario International,0,0,0,65,2.91
1,5,1,1000-1059,9,1,21,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,27,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,9,1,30,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,27,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0001-0559,2,1,5,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,21,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,2,1,32,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,17,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,2,1,30,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,28,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,2,1,32,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,2,1,24,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,11,1,32,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,20,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,160,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,21,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,16,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,6,1,30,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,16,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,6,1,32,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,16,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,16,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,5,1,24,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,7,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,3,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1600-1659,7,1,27,180,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,12,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1400-1459,4,1,24,180,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,6,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,1100-1159,5,1,22,180,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,5,1,30,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,3,1,32,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,7,1,32,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0900-0959,3,1,29,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,6,1,32,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,9,1,30,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,5,1,24,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1700-1759,4,1,23,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,14,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,2000-2059,5,1,22,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,12,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0001-0559,5,1,5,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,3,1,24,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,19,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,2200-2259,5,1,5,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1300-1359,5,1,28,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,10,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,1100-1159,5,1,22,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1400-1459,4,1,24,200,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1000-1059,4,1,21,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,12,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1400-1459,5,1,24,145,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,5,1,30,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0001-0559,2,1,5,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0001-0559,1,1,5,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,6,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,5,1,24,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,20,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0001-0559,4,1,5,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,18,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,160,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,11,1,32,181,Alaska Airlines Inc.,11861,20315,146,1823051,2884187,3.23E-05,0.000174601,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,247,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,10,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0900-0959,4,1,29,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,18,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,2,1,30,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,216,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,15,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,0700-0759,9,1,32,179,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,7,1,24,169,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,19,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,9,1,24,145,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0900-0959,4,1,29,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,9,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,1100-1159,4,1,22,154,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,15,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0900-0959,5,1,29,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,5,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1200-1259,7,1,18,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,10,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,0900-0959,4,1,29,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,18,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,179,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1000-1059,4,1,21,154,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,15,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,0600-0659,4,1,30,169,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,21,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,10,1,30,179,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,1,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1300-1359,4,1,28,145,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,14,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,145,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,1,1,32,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,8,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,3,1,32,145,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,14,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,9,1,32,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,7,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,0900-0959,3,1,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,15,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,5,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,11,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,1400-1459,5,1,24,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,3,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,1,2200-2259,5,1,5,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,10,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,3,1,32,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,21,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,1,1,30,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,5,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,17,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,5,1,32,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,15,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,12,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,9,1,30,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,7,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,20,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,5,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,14,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,9,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,13,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,2,1,30,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,17,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1300-1359,4,1,28,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,12,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,5,1,30,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,5,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,4,1,32,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,4,1,24,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,1,1,30,172,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,2,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,1,1,24,128,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,6,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0800-0859,2,1,24,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,5,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0600-0659,4,1,30,157,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,21,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0700-0759,8,1,32,226,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,20,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,0900-0959,1,1,29,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,7,Orlando International,28.432,-81.325,NONE,0,0,0,74,9.62
1,5,0,1300-1359,4,2,28,160,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,Logan International,0,0,0,74,9.62
1,5,0,1600-1659,4,2,27,160,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,Cincinnati/Northern Kentucky International,0,0,0,74,9.62
1,5,0,0900-0959,2,2,29,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1400-1459,4,2,24,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,6,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
1,5,1,1300-1359,4,2,28,169,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,25,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,1,1700-1759,10,2,23,216,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,17,Orlando International,28.432,-81.325,San Francisco International,0,0,0,74,9.62
1,5,1,1200-1259,4,2,18,154,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,21,Orlando International,28.432,-81.325,Cleveland-Hopkins International,0,0,0,74,9.62
1,5,0,1500-1559,4,2,21,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,5,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,169,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,25,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1200-1259,5,2,18,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,8,Orlando International,28.432,-81.325,Washington Dulles International,0,0,0,74,9.62
1,5,0,1400-1459,5,2,24,154,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,11,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
